number,value,datetime_start,datetime_complete,duration,params_approach_bonus_base,params_dead_end_penalty,params_discard_2_exit_value,params_discard_3_4_exit_value,params_discard_dead_end_value,params_discard_duplicate_penalty,params_discard_enemy_door_value,params_discard_key_useless_value,params_discard_ladder_value,params_discard_own_door_value,params_down_opening_bonus,params_enemy_door_penalty,params_ladder_bonus,params_max_kept_repairs,params_max_kept_sabotages,params_own_door_bonus,params_retreat_penalty,params_rockfall_base,params_rockfall_gold_penalty,params_rockfall_ladder_bonus,params_rockfall_own_path_penalty,params_sabotage_cart_weight,params_sabotage_lamp_weight,params_sabotage_pickaxe_weight,params_side_step_bonus,system_attrs_cma:generation,system_attrs_cma:optimizer:0,system_attrs_cma:optimizer:1,system_attrs_cma:optimizer:10,system_attrs_cma:optimizer:2,system_attrs_cma:optimizer:3,system_attrs_cma:optimizer:4,system_attrs_cma:optimizer:5,system_attrs_cma:optimizer:6,system_attrs_cma:optimizer:7,system_attrs_cma:optimizer:8,system_attrs_cma:optimizer:9,state
119,0.8566666666666667,2026-05-10 18:07:47.461440,2026-05-10 18:07:55.555244,0 days 00:00:08.093804,75.10749103136112,50.40493638938769,19.53663613561152,30.670271855440863,-30.499150089065854,-5.8254056988503,-7.490256936283274,-12.910209054081456,60.59276979628407,9.188216022237535,13.189803992871665,8.786581207927506,26.64307496982078,2,1,22.99956977921635,49.235021757384594,12.89778131225412,53.35618222689938,26.20620387989957,68.5152058390118,2.189406197913879,2.4128839172755376,3.4171987339369942,13.773343429720597,9.0,,,,,,,,,,,,COMPLETE
120,0.84,2026-05-10 18:07:55.555298,2026-05-10 18:08:03.295923,0 days 00:00:07.740625,61.622975634052274,60.01331561687779,17.072805236194835,10.339712719060255,-25.884239353799195,-0.3500204404484144,-13.38538522251983,-10.112295918366684,69.03631344709017,14.900129750799122,9.499795345310783,13.367541127226252,17.59909063291155,1,2,20.150623191202577,44.78311917990073,12.824953610317397,33.43512725139115,24.586068308168727,74.33952765923729,2.46562466721242,2.0504375589406227,3.7652625632589336,5.297692771559928,9.0,,,,,,,,,,,,COMPLETE
121,0.8266666666666667,2026-05-10 18:08:03.295971,2026-05-10 18:08:11.844971,0 days 00:00:08.549000,71.74722018675502,52.78486295596869,18.74002395918499,18.193639687991023,-34.251859018491416,-3.4306836266840897,-7.106580962587007,-9.943068265450037,73.17792041402855,14.80812419952752,14.7624760809905,14.807611284606576,25.49471913158979,2,2,21.27009261619981,29.864432140737286,17.02185787871816,47.111070492219774,34.26063632113137,68.33749154813758,2.4715342442992627,2.4212662820896464,3.768195283260101,5.3857028891667795,9.0,,,,,,,,,,,,COMPLETE
122,0.82,2026-05-10 18:08:11.845020,2026-05-10 18:08:19.710034,0 days 00:00:07.865014,61.9282150922315,58.657040968833186,18.11874058028267,15.610203218272696,-25.298002997044428,-1.7930190959486794,-5.265791145387048,-19.2793011434528,63.42287881885262,10.844292860703138,13.282575163780189,15.399538417878606,26.091875807879273,2,1,21.948060763340717,41.83915443409391,20.960169417410782,39.34459720475633,30.860365596360126,66.45906443892531,2.144683896321608,3.109362696217781,2.765254063204648,11.01593958826037,9.0,,,,,,,,,,,,COMPLETE
123,0.8566666666666667,2026-05-10 18:08:19.710081,2026-05-10 18:08:27.528853,0 days 00:00:07.818772,69.95857749493797,28.90445188630594,11.292048777037378,30.967396549529383,-24.08739788035245,-2.8776255974986924,-12.286425949564663,-7.335011477828367,72.2934013039243,10.369049437229451,15.505307865512528,15.896778244052765,5.710175945632261,3,1,13.45627010102825,47.56271970023916,14.50282337921524,44.243803862142464,25.350599065666913,79.09659894699237,2.4789425818056756,1.901263489393247,2.9131166236701076,14.000778274874492,9.0,,,,,,,,,,,,COMPLETE
124,0.8333333333333334,2026-05-10 18:08:27.528906,2026-05-10 18:08:35.394744,0 days 00:00:07.865838,69.13915108252927,68.00835329559605,18.759395566896107,28.851534310988338,-31.073834849189303,-4.04144552098526,-13.272702753521827,-11.607757010642867,70.35126666121764,16.122401218668532,10.196663072132786,20.500953909704172,10.121258336748681,0,2,18.72325653534577,47.4514776063583,20.755521036340397,38.70259152594855,28.509168278071478,67.3084856173776,2.9036092766918236,1.993339518753885,3.6633662863474665,10.066908529406778,9.0,,,,,,,,,,,,COMPLETE
125,0.8266666666666667,2026-05-10 18:08:35.394792,2026-05-10 18:08:43.413565,0 days 00:00:08.018773,61.78442904827041,57.173295827929714,19.609335005860686,19.14329874638487,-30.36382439755958,-7.225286613656383,-18.50153326333347,-11.909861091043432,59.96248972546595,14.470086820158079,15.038021631766291,13.86400333214948,11.565981594898872,3,2,23.60418232159571,35.4458136561793,15.734834091237591,36.209101145671994,26.680341114817047,51.0633901478864,2.275484229009951,2.605704535526945,3.120944229783492,9.79858180987442,9.0,,,,,,,,,,,,COMPLETE
126,0.7733333333333333,2026-05-10 18:08:43.413617,2026-05-10 18:08:51.829859,0 days 00:00:08.416242,59.57614042519506,51.90236998657762,14.203666653274432,21.92138790367705,-39.08716218975775,-2.6918978554376025,-11.714652599083003,-15.209085138964141,67.3831764730437,15.371423819316776,17.196785993747906,12.723751984131948,21.486082362192423,2,2,23.934792073341608,29.48666426195744,17.66129962094951,31.111722500366074,30.669933757874897,61.30255446914409,2.3034244107648862,2.9537936589025073,3.585054786909102,8.161423768763948,9.0,,,,,,,,,,,,COMPLETE
127,0.8333333333333334,2026-05-10 18:08:51.829909,2026-05-10 18:08:59.943349,0 days 00:00:08.113440,75.43231742750903,50.49499331782209,16.624166088856796,21.55641106450379,-26.861915924260607,-8.85777056841167,-1.4876509120569636,-20.789240584148835,78.809346431778,6.521471569204419,16.40281678309779,8.537522517504808,20.993770160742237,2,2,23.94596716593235,39.32119817506461,12.525880440631553,35.1035444702231,28.259300725408092,79.93915797431251,2.7536356457650166,2.6347191171790256,3.8266800016481173,5.087144699804645,9.0,,,,,,,,,,,,COMPLETE
128,0.8333333333333334,2026-05-10 18:08:59.943398,2026-05-10 18:09:08.098511,0 days 00:00:08.155113,64.31164719057392,39.50321320277468,17.779276860845734,21.069699206983287,-34.8200388280856,-0.8413225352686489,-12.187828030893176,-9.393317581828569,73.16302149572863,9.80561251285788,15.881387824733025,10.721579759884783,22.544661655367545,1,3,19.834726233215612,35.686635825681,17.128232394179967,46.3731366383503,26.856483002443884,60.79239405156056,2.4743441407891646,2.000658766409441,2.785559098985649,7.525403327593763,9.0,,,,,,,,,,,,COMPLETE
129,0.8666666666666667,2026-05-10 18:09:08.098565,2026-05-10 18:09:15.266381,0 days 00:00:07.167816,67.86837190420019,65.77499381154206,13.200856738238354,21.738323018138345,-21.67789667944438,-9.685549571861817,-9.683505450163366,-5.82410223692559,70.7681744333751,10.945238347185642,3.8809688320922406,10.936550827800119,25.995867450682372,1,0,18.80394972996598,34.788437287562274,21.392550722484884,42.77115456589013,18.50132196631757,65.07353580416051,2.1214423251146703,2.2673117665927576,3.452587188289495,11.658169205483448,9.0,,,,,,,,,,,,COMPLETE
130,0.7866666666666666,2026-05-10 18:09:15.266430,2026-05-10 18:09:23.454617,0 days 00:00:08.188187,62.27165527009616,50.06798178891352,14.90746321365586,27.722639663647463,-28.14500499244446,-9.28464824793378,-15.896772822481909,-9.60082852625263,67.028035072529,9.649017984721283,18.617621662301577,8.470646247141131,21.678655842629798,2,2,15.069227874627561,41.84134915514343,15.458649700673007,43.58499300094241,30.660061726818377,77.28494416828873,2.281418021104891,2.2900469114276545,3.176604363046173,10.803742556770253,9.0,,,,,,,,,,,,COMPLETE
